%index, %time, %length,,t1,t2,b1,b2
735,1408134931,1408134931,8192,10.46165991,10.46173,1059766.158,1058395.095
736,1408134931,1408134931,8192,10.46931982,10.4693799,1069463.968,1070863.877
737,1408134931,1408134931,8192,10.47696996,10.4770298,1070830.504,1070863.877
738,1408134931,1408134931,8192,10.48465991,10.48473001,1065286.115,1063867.801
739,1408134931,1408134931,8192,10.49231982,10.4923799,1069463.968,1070863.877
740,1408134931,1408134931,8192,10.49996996,10.50003982,1070830.504,1069463.968
741,1408134931,1408134931,8192,10.50762987,10.50768995,1069463.968,1070830.504
742,1408134931,1408134931,8192,10.51528001,10.51533985,1070830.504,1070863.877
743,1408134931,1408134931,8192,10.52292991,10.52298999,1070863.877,1070830.504
744,1408134931,1408134931,8192,10.53057981,10.5306499,1070863.877,1069463.968
745,1408134931,1408134931,8192,10.5382998,10.53835988,1061140.777,1062518.967
746,1408134931,1408134931,8192,10.54595995,10.54602981,1069430.682,1068067.714
747,1408134931,1408134931,8192,10.55361986,10.55368996,1069463.968,1069430.682
748,1408134932,1408134932,8192,10.56127,10.56132984,1070830.504,1072267.456
749,1408134932,1408134932,8192,10.56893992,10.56900001,1068067.714,1068034.515
750,1408134932,1408134932,8192,10.57657981,10.5766499,1072267.456,1070863.877
751,1408134932,1408134932,8192,10.58423996,10.5842998,1069430.682,1070863.877
752,1408134932,1408134932,8192,10.59190989,10.59197998,1068067.714,1066641.988
753,1408134932,1408134932,8192,10.59958982,10.59964991,1066675.101,1068067.714
754,1408134932,1408134932,8192,10.60723996,10.60730982,1070830.504,1069463.968
755,1408134932,1408134932,8192,10.61489987,10.61495996,1069463.968,1070830.504
756,1408134932,1408134932,8192,10.62252998,10.62258983,1073641.17,1073674.719
757,1408134932,1408134932,8192,10.63017988,10.63024998,1070863.877,1069430.682
758,1408134932,1408134932,8192,10.63783979,10.63789988,1069463.968,1070863.877
759,1408134932,1408134932,8192,10.64548993,10.64565992,1070830.504,1055663.585
760,1408134932,1408134932,8192,10.65319991,10.65327001,1062518.967,1076466.63
761,1408134932,1408134932,8192,10.66085982,10.66092992,1069463.968,1069463.968
762,1408134932,1408134932,8192,10.66850996,10.6685698,1070830.504,1072267.456
763,1408134932,1408134932,8192,10.67616987,10.67622995,1069463.968,1069430.682
764,1408134932,1408134932,8192,10.68381,10.68386984,1072233.995,1072267.456
765,1408134932,1408134932,8192,10.69145989,10.69152999,1070863.877,1069430.682
766,1408134932,1408134932,8192,10.69910979,10.69916987,1070863.877,1072267.456
767,1408134932,1408134932,8192,10.70676994,10.70682979,1069430.682,1069463.968
768,1408134932,1408134932,8192,10.71442986,10.71448994,1069463.968,1069430.682
769,1408134932,1408134932,8192,10.72210002,10.72215986,1068034.515,1068067.714
770,1408134932,1408134932,8192,10.72975993,10.72982001,1069463.968,1069430.682
771,1408134932,1408134932,8192,10.73740983,10.73746991,1070863.877,1070863.877
772,1408134932,1408134932,8192,10.74505997,10.74511981,1070830.504,1070863.877
773,1408134932,1408134932,8192,10.75271988,10.75277996,1069463.968,1069430.682
774,1408134932,1408134932,8192,10.76037002,10.76042986,1070830.504,1070863.877
775,1408134932,1408134932,8192,10.76808,10.76813984,1062518.967,1062518.967
776,1408134932,1408134932,8192,10.77573991,10.77579999,1069463.968,1069430.682
777,1408134932,1408134932,8192,10.78338981,10.78344989,1070863.877,1070863.877
778,1408134932,1408134932,8192,10.79104996,10.7911098,1069430.682,1069463.968
779,1408134932,1408134932,8192,10.79869986,10.79875994,1070863.877,1070830.504
780,1408134932,1408134932,8192,10.80634999,10.80640984,1070830.504,1070863.877
781,1408134932,1408134932,8192,10.81399989,10.81406999,1070863.877,1069430.682
782,1408134932,1408134932,8192,10.8216598,10.82171988,1069463.968,1070863.877
783,1408134932,1408134932,8192,10.82931995,10.8293798,1069430.682,1069463.968
784,1408134932,1408134932,8192,10.83698988,10.83704996,1068067.714,1068034.515
785,1408134932,1408134932,8192,10.84464979,10.84470987,1069463.968,1069463.968
786,1408134932,1408134932,8192,10.85228992,10.85235,1072233.995,1072233.995
787,1408134932,1408134932,8192,10.85994983,10.86000991,1069463.968,1069463.968
788,1408134932,1408134932,8192,10.86760998,10.86766982,1069430.682,1069463.968
789,1408134932,1408134932,8192,10.87523985,10.87529993,1073674.719,1073641.17
790,1408134932,1408134932,8192,10.88294983,10.88301992,1062518.967,1061140.777
791,1408134932,1408134932,8192,10.89060998,10.89066982,1069430.682,1070863.877
792,1408134932,1408134932,8192,10.89825988,10.89831996,1070863.877,1070830.504
793,1408134932,1408134932,8192,10.90591002,10.90596986,1070830.504,1070863.877
794,1408134932,1408134932,8192,10.91365981,10.91371989,1057060.094,1057027.575
795,1408134932,1408134932,8192,10.92135,10.92139983,1065253.088,1066675.101
796,1408134932,1408134932,8192,10.92900991,10.92907,1069463.968,1068034.515
797,1408134932,1408134932,8192,10.93665981,10.93671989,1070863.877,1070863.877
798,1408134932,1408134932,8192,10.94431996,10.94437981,1069430.682,1069463.968
799,1408134932,1408134932,8192,10.95196986,10.95202994,1070863.877,1070830.504
800,1408134932,1408134932,8192,10.95963979,10.95969987,1068067.714,1068067.714
801,1408134932,1408134932,8192,10.96730995,10.96736979,1068034.515,1068067.714
802,1408134932,1408134932,8192,10.97495985,10.97501993,1070863.877,1070830.504
803,1408134932,1408134932,8192,10.98263001,10.98268986,1068034.515,1068067.714
804,1408134932,1408134932,8192,10.99027991,10.99035001,1070863.877,1069430.682
805,1408134932,1408134932,8192,10.99800992,10.99807,1059766.158,1061140.777
806,1408134932,1408134932,8192,11.00565982,11.00572991,1070863.877,1069463.968
807,1408134932,1408134932,8192,11.01331997,11.01342988,1069430.682,1063900.742
808,1408134932,1408134932,8192,11.02097988,11.02104998,1069463.968,1075052.044
809,1408134932,1408134932,8192,11.02863979,11.02869987,1069463.968,1070863.877
810,1408134932,1408134932,8192,11.03628993,11.03635001,1070830.504,1070830.504
811,1408134932,1408134932,8192,11.04394984,11.04400992,1069463.968,1069463.968
812,1408134932,1408134932,8192,11.05158997,11.05165982,1072233.995,1070863.877
813,1408134940,1408134940,8192,19.06116986,19.06124997,1022.77524,1022.773931
814,1408134940,1408134940,8192,19.07163,19.07169986,783163.6398,783931.9728
815,1408134940,1408134940,8192,19.0820899,19.08214998,783181.4909,783914.0875
816,1408134940,1408134940,8192,19.0925498,19.09260988,783181.4909,783181.4909
817,1408134940,1408134940,8192,19.10298991,19.10306001,784665.9747,783914.0875
818,1408134940,1408134940,8192,19.11344981,19.11355996,783181.4909,780193.8776
819,1408134940,1408134940,8192,19.12396002,19.12401986,779432.8509,783181.4909
820,1408134940,1408134940,8192,19.1345098,19.13456988,776508.8108,776491.2626
821,1408134940,1408134940,8192,19.14495993,19.14502001,783914.0875,783914.0875
822,1408134940,1408134940,8192,19.1553998,19.15545988,784683.8944,784683.8944
823,1408134940,1408134940,8192,19.16583991,19.16591001,784665.9747,783914.0875
824,1408134940,1408134940,8192,19.1762898,19.17634988,783931.9728,784683.8944
825,1408134940,1408134940,8192,19.18673992,19.1868,783914.0875,783914.0875
826,1408134940,1408134940,8192,19.19717979,19.19728994,784683.8944,780938.6419
827,1408134940,1408134940,8192,19.20761991,19.20769,784665.9747,787688.0028
828,1408134940,1408134940,8192,19.21807981,19.21813989,783181.4909,783931.9728
829,1408134940,1408134940,8192,19.22853994,19.22859979,783163.6398,783181.4909
830,1408134940,1408134940,8192,19.23898983,19.23904991,783931.9728,783914.0875
831,1408134940,1408134940,8192,19.24942994,19.24948978,784665.9747,784683.8944
832,1408134940,1408134940,8192,19.25987983,19.25993991,783931.9728,783914.0875
833,1408134940,1408134940,8192,19.27031994,19.2703898,784665.9747,783931.9728
834,1408134940,1408134940,8192,19.28078985,19.28084993,782432.4445,783163.6398
835,1408134940,1408134940,8192,19.29129982,19.2913599,779450.5324,779450.5324
836,1408134940,1408134940,8192,19.30176997,19.30183983,782414.6275,781684.8296
837,1408134940,1408134940,8192,19.31221986,19.31227994,783931.9728,784665.9747
838,1408134940,1408134940,8192,19.32265997,19.32271981,784665.9747,784683.8944
839,1408134940,1408134940,8192,19.33310986,19.33317995,783931.9728,783163.6398
840,1408134940,1408134940,8192,19.34355998,19.34362984,783914.0875,783931.9728
841,1408134940,1408134940,8192,19.35400987,19.35407996,783931.9728,783914.0875
842,1408134940,1408134940,8192,19.36445999,19.36451983,783914.0875,784683.8944
843,1408134940,1408134940,8192,19.37491989,19.37497997,783181.4909,783163.6398
844,1408134940,1408134940,8192,19.38536,19.38541985,784665.9747,784683.8944
845,1408134940,1408134940,8192,19.39582992,19.39587998,782432.4445,783163.6398
846,1408134940,1408134940,8192,19.4062798,19.4063499,783931.9728,782432.4445
847,1408134940,1408134940,8192,19.41672993,19.41679001,783914.0875,784665.9747
848,1408134940,1408134940,8192,19.42717981,19.42723989,783931.9728,783931.9728
849,1408134940,1408134940,8192,19.43764997,19.43770981,782414.6275,782432.4445
850,1408134940,1408134940,8192,19.44814992,19.44822001,780193.8776,779432.8509
851,1408134940,1408134940,8192,19.45859981,19.45865989,783931.9728,784683.8944
852,1408134940,1408134940,8192,19.46903992,19.4691,784665.9747,784665.9747
853,1408134940,1408134940,8192,19.4794898,19.47954988,783931.9728,783931.9728
854,1408134940,1408134940,8192,19.48992991,19.48999,784665.9747,784665.9747
855,1408134940,1408134940,8192,19.50036979,19.50043988,784683.8944,783931.9728
856,1408134940,1408134940,8192,19.51079988,19.51085997,785419.3057,786174.0846
857,1408134940,1408134940,8192,19.52124,19.52129984,784665.9747,784683.8944
858,1408134940,1408134940,8192,19.53170991,19.53176999,782432.4445,782414.6275
859,1408134940,1408134940,8192,19.5421598,19.54221988,783931.9728,783931.9728
860,1408134940,1408134940,8192,19.55260992,19.55267,783914.0875,783914.0875
861,1408134941,1408134941,8192,19.56304979,19.56310987,784683.8944,784683.8944
862,1408134941,1408134941,8192,19.5734899,19.5736599,784665.9747,776491.2626
863,1408134941,1408134941,8192,19.58393002,19.58398986,784665.9747,793032.9441
864,1408134941,1408134941,8192,19.5943799,19.59445,783931.9728,783163.6398
865,1408134941,1408134941,8192,19.6049099,19.60497999,777968.0833,777968.0833
866,1408134941,1408134941,8192,19.61535978,19.61541986,783931.9728,784683.8944
867,1408134941,1408134941,8192,19.62580991,19.62586999,783914.0875,783914.0875
868,1408134941,1408134941,8192,19.63625002,19.63631988,784665.9747,783931.9728
869,1408134941,1408134941,8192,19.64669991,19.64677,783931.9728,783914.0875
870,1408134941,1408134941,8192,19.65714979,19.65721989,783931.9728,783931.9728
871,1408134941,1408134941,8192,19.66759992,19.66766,783914.0875,784665.9747
872,1408134941,1408134941,8192,19.67803979,19.67810988,784683.8944,783931.9728
873,1408134941,1408134941,8192,19.68848991,19.68856001,783914.0875,783914.0875
874,1408134941,1408134941,8192,19.6989398,19.69899988,783931.9728,784683.8944
875,1408134941,1408134941,8192,19.70937991,19.70943999,784665.9747,784665.9747
876,1408134941,1408134941,8192,19.71981001,19.71986985,785419.3057,785437.2598
877,1408134941,1408134941,8192,19.7302599,19.73032999,783931.9728,783163.6398
878,1408134941,1408134941,8192,19.74070978,19.74080992,783931.9728,781684.8296
879,1408134941,1408134941,8192,19.75117993,19.75124002,782414.6275,785419.3057
880,1408134941,1408134941,8192,19.7616899,19.76176,779450.5324,778708.6023
881,1408134941,1408134941,8192,19.77213979,19.77220988,783931.9728,783931.9728
882,1408134941,1408134941,8192,19.78258991,19.78264999,783914.0875,784665.9747
883,1408134941,1408134941,8192,19.79302979,19.79308987,784683.8944,784683.8944
884,1408134941,1408134941,8192,19.80347991,19.80353999,783914.0875,783914.0875
885,1408134941,1408134941,8192,19.81391978,19.81397986,784683.8944,784683.8944
886,1408134941,1408134941,8192,19.82436991,19.82442999,783914.0875,783914.0875
887,1408134941,1408134941,8192,19.83481002,19.83487988,784665.9747,783931.9728
888,1408134941,1408134941,8192,19.84528995,19.84537983,781684.8296,780193.8776
889,1408134941,1408134941,8192,19.85573983,19.85580993,783931.9728,785419.3057
890,1408134941,1408134941,8192,19.86618996,19.86625981,783914.0875,783931.9728
891,1408134941,1408134941,8192,19.87663984,19.87670994,783931.9728,783914.0875
892,1408134941,1408134941,8192,19.88708997,19.88714981,783914.0875,784683.8944
893,1408134941,1408134941,8192,19.89761996,19.89767981,777968.0833,777968.0833
894,1408134941,1408134941,8192,19.90805984,19.90812993,784683.8944,783914.0875
895,1408134941,1408134941,8192,19.91857982,19.91864991,778708.6023,778708.6023
896,1408134941,1408134941,8192,19.92902994,19.92908978,783914.0875,784683.8944
897,1408134941,1408134941,8192,19.93946981,19.9395299,784683.8944,784665.9747
898,1408134941,1408134941,8192,19.94989991,19.94995999,785419.3057,785419.3057
899,1408134941,1408134941,8192,19.96033978,19.96040988,784683.8944,783931.9728
900,1408134941,1408134941,8192,19.97078991,19.97086,783914.0875,783914.0875
901,1408134941,1408134941,8192,19.98122978,19.98129988,784683.8944,784683.8944
902,1408134941,1408134941,8192,19.99167991,19.99175,783914.0875,783914.0875
903,1408134941,1408134941,8192,20.00213981,20.00219989,783181.4909,783931.9728
904,1408134941,1408134941,8192,20.01257992,20.01265001,784665.9747,783914.0875
905,1408134941,1408134941,8192,20.0230298,20.0230999,783931.9728,783931.9728
906,1408134941,1408134941,8192,20.03346992,20.03354001,784665.9747,784665.9747
907,1408134941,1408134941,8192,20.04397988,20.04403996,779450.5324,780193.8776
908,1408134941,1408134941,8192,20.05440998,20.05446982,785419.3057,785437.2598
909,1408134941,1408134941,8192,20.06424999,20.06430984,832519.3441,832519.3441
910,1408134941,1408134941,8192,20.07414985,20.07421994,827486.8956,826630.861
911,1408134941,1408134941,8192,20.08400989,20.08406997,830828.3772,831673.0011
912,1408134941,1408134941,8192,20.0938499,20.09391999,832519.3441,831673.0011
913,1408134941,1408134941,8192,20.1036799,20.10373998,833367.4113,834217.2081
914,1408134941,1408134941,8192,20.11360002,20.11366987,825796.4422,824983.5138
915,1408134941,1408134941,8192,20.12343979,20.12350988,832539.5161,832519.3441
916,1408134941,1408134941,8192,20.13329983,20.13336992,830828.3772,830828.3772
917,1408134941,1408134941,8192,20.14314985,20.14321995,831673.0011,831673.0011
918,1408134941,1408134941,8192,20.15299988,20.15305996,831673.0011,832519.3441
919,1408134941,1408134941,8192,20.16283989,20.16290998,832519.3441,831673.0011
920,1408134941,1408134941,8192,20.1726799,20.17273998,832519.3441,833367.4113
921,1408134941,1408134941,8192,20.18252993,20.18259001,831673.0011,831673.0011
922,1408134941,1408134941,8192,20.19236994,20.19243979,832519.3441,831693.1321
923,1408134941,1408134941,8192,20.20220995,20.20227981,832519.3441,832519.3441
924,1408134941,1408134941,8192,20.21205997,20.21211982,831673.0011,832519.3441
925,1408134941,1408134941,8192,20.22198987,20.22205997,824983.5138,824132.6482
926,1408134941,1408134941,8192,20.23184991,20.23192,830828.3772,830828.3772
927,1408134941,1408134941,8192,20.24173999,20.24179983,828304.7676,829164.2744
928,1408134941,1408134941,8192,20.25158,20.25163984,832519.3441,832519.3441
929,1408134941,1408134941,8192,20.26142001,20.26147985,832519.3441,832519.3441
930,1408134941,1408134941,8192,20.2712698,20.27133989,831693.1321,830828.3772
931,1408134941,1408134941,8192,20.28111982,20.28118992,831673.0011,831673.0011
932,1408134941,1408134941,8192,20.29098988,20.29104996,829985.4671,830828.3772
933,1408134941,1408134941,8192,20.30084991,20.30091,830828.3772,830828.3772
934,1408134941,1408134941,8192,20.31068993,20.31075978,832519.3441,831693.1321
935,1408134941,1408134941,8192,20.32053995,20.32060981,831673.0011,831673.0011
936,1408134941,1408134941,8192,20.33038998,20.33045983,831673.0011,831673.0011
937,1408134941,1408134941,8192,20.34022999,20.34029984,832519.3441,832519.3441
938,1408134941,1408134941,8192,20.35008001,20.35014987,831673.0011,831673.0011
939,1408134941,1408134941,8192,20.3599298,20.35998988,831693.1321,832519.3441
940,1408134941,1408134941,8192,20.36982989,20.36989999,827466.9677,826630.861
941,1408134941,1408134941,8192,20.37968993,20.37979984,830828.3772,827486.8956
942,1408134941,1408134941,8192,20.38962984,20.38968992,824152.4158,828304.7676
943,1408134941,1408134941,8192,20.39947987,20.39954996,831673.0011,830828.3772
944,1408134941,1408134941,8192,20.40931988,20.40938997,832519.3441,832519.3441
945,1408134941,1408134941,8192,20.4191699,20.41922998,831673.0011,832519.3441
946,1408134941,1408134941,8192,20.42900991,20.42907,832519.3441,832519.3441
947,1408134941,1408134941,8192,20.43885994,20.43891978,831673.0011,831693.1321
948,1408134941,1408134941,8192,20.44870996,20.44877982,831673.0011,830828.3772
949,1408134941,1408134941,8192,20.45855999,20.45862985,831673.0011,831673.0011
950,1408134941,1408134941,8192,20.46841002,20.46847987,831673.0011,831673.0011
951,1408134941,1408134941,8192,20.4782598,20.47831988,831693.1321,832519.3441
952,1408134941,1408134941,8192,20.48810983,20.48816991,831673.0011,831673.0011
953,1408134941,1408134941,8192,20.49794984,20.49800992,832519.3441,832519.3441
954,1408134941,1408134941,8192,20.50779986,20.50786996,831673.0011,830828.3772
955,1408134941,1408134941,8192,20.51769996,20.51776981,827466.9677,827486.8956
956,1408134941,1408134941,8192,20.52754998,20.52760983,831673.0011,832519.3441
957,1408134941,1408134941,8192,20.53740001,20.53746986,831673.0011,830828.3772
958,1408134941,1408134941,8192,20.54724979,20.54730988,831693.1321,832519.3441
959,1408134942,1408134942,8192,20.55708981,20.55714989,832519.3441,832519.3441
960,1408134942,1408134942,8192,20.56692982,20.5669899,832519.3441,832519.3441
961,1408134942,1408134942,8192,20.57676983,20.57682991,832519.3441,832519.3441
962,1408134942,1408134942,8192,20.58662987,20.58668995,830828.3772,830828.3772
963,1408134942,1408134942,8192,20.59648991,20.59654999,830828.3772,830828.3772
964,1408134942,1408134942,8192,20.60635996,20.60642982,829985.4671,829164.2744
965,1408134942,1408134942,8192,20.61620998,20.61627984,831673.0011,831673.0011
966,1408134942,1408134942,8192,20.62605,20.62611985,832519.3441,832519.3441
967,1408134942,1408134942,8192,20.63589001,20.63595986,832519.3441,832519.3441
968,1408134942,1408134942,8192,20.64573979,20.64579988,831693.1321,832519.3441
969,1408134942,1408134942,8192,20.65558982,20.6556499,831673.0011,831673.0011
970,1408134942,1408134942,8192,20.66549993,20.6656599,826630.861,818381.2878
971,1408134942,1408134942,8192,20.67534995,20.67540979,831673.0011,840214.6615
972,1408134942,1408134942,8192,20.68518996,20.68525982,832519.3441,831673.0011
973,1408134942,1408134942,8192,20.69503999,20.69510984,831673.0011,831673.0011
974,1408134942,1408134942,8192,20.70488,20.70494986,832519.3441,832519.3441
975,1408134942,1408134942,8192,20.71472979,20.71478987,831693.1321,832519.3441
976,1408134942,1408134942,8192,20.7245698,20.72462988,832519.3441,832519.3441
977,1408134942,1408134942,8192,20.73442984,20.73449993,830828.3772,829985.4671
978,1408134942,1408134942,8192,20.74428988,20.74434996,830828.3772,831673.0011
979,1408134942,1408134942,8192,20.75412989,20.75419998,832519.3441,831673.0011
980,1408134942,1408134942,8192,20.76400995,20.7640698,829144.2656,830005.5165
981,1408134942,1408134942,8192,20.77385998,20.77391982,831673.0011,831673.0011
982,1408134942,1408134942,8192,20.78369999,20.78375983,832519.3441,832519.3441
983,1408134942,1408134942,8192,20.7936399,20.79370999,824152.4158,823303.2628
984,1408134942,1408134942,8192,20.80348992,20.80356002,831673.0011,831673.0011
985,1408134942,1408134942,8192,20.81339002,20.81345987,827466.9677,827486.8956
986,1408134942,1408134942,8192,20.8232398,20.8233099,831693.1321,831673.0011
987,1408134942,1408134942,8192,20.83308983,20.83314991,831673.0011,832519.3441
988,1408134942,1408134942,8192,20.84292984,20.84299994,832519.3441,831673.0011
989,1408134942,1408134942,8192,20.85277987,20.85284996,831673.0011,831673.0011
990,1408134942,1408134942,8192,20.86262989,20.86269999,831673.0011,831673.0011
991,1408134942,1408134942,8192,20.87247992,20.87255001,831673.0011,831673.0011
992,1408134942,1408134942,8192,20.88232994,20.8823998,831673.0011,831693.1321
993,1408134942,1408134942,8192,20.89219999,20.89225984,829985.4671,830828.3772
994,1408134942,1408134942,8192,20.90206981,20.90215993,830005.5165,827466.9677
995,1408134942,1408134942,8192,20.91191983,20.91197991,831673.0011,834217.2081
996,1408134942,1408134942,8192,20.92175984,20.92181993,832519.3441,832519.3441
997,1408134942,1408134942,8192,20.93159986,20.93165994,832519.3441,832519.3441
998,1408134942,1408134942,8192,20.94143987,20.94149995,832519.3441,832519.3441
999,1408134942,1408134942,8192,20.95128989,20.95134997,831673.0011,831673.0011
1000,1408134942,1408134942,8192,20.96118999,20.96125984,827466.9677,826650.7487
1001,1408134942,1408134942,8192,20.97104001,20.97110987,831673.0011,831673.0011
1002,1408134942,1408134942,8192,20.98087978,20.98093987,832539.5161,833367.4113
1003,1408134942,1408134942,8192,20.99072981,20.9907999,831673.0011,830828.3772
1004,1408134942,1408134942,8192,21.00056982,21.00063992,832519.3441,832519.3441
1005,1408134942,1408134942,8192,21.01041985,21.01048994,831673.0011,831673.0011
1006,1408134942,1408134942,8192,21.02025986,21.02032995,832519.3441,832519.3441
1007,1408134942,1408134942,8192,21.03010988,21.03016996,831673.0011,832519.3441
1008,1408134942,1408134942,8192,21.03996992,21.04004002,830828.3772,829985.4671
1009,1408134942,1408134942,8192,21.04981995,21.0498898,831673.0011,831693.1321
1010,1408134942,1408134942,8192,21.0587399,21.05881,918390.3554,918365.8087
1011,1408134942,8192,,21.06694984,-1408126729,0,0
1012,1408134942,1408134942,8192,21.07512999,21.07519984,1001449.676,5.81766E-06
1013,1408134942,8192,,21.08334994,-1408126729,0,0
1014,1408134942,1408134942,8192,21.09152985,21.09158993,1001478.865,5.81766E-06
1015,1408134942,8192,,21.09979987,-1408126729,0,0
1016,1408134942,1408134942,8192,21.10798979,21.10805988,1000254.385,5.81766E-06
1017,1408134942,8192,,21.11619997,-1408126729,0,0
1018,1408134942,1408134942,8192,21.12437987,21.12444997,1001478.865,5.81766E-06
1019,1408134942,8192,,21.13259983,-1408126729,0,0
1020,1408134942,1408134942,8192,21.14077997,21.14084983,1001449.676,5.81766E-06
1021,1408134942,8192,,21.14898992,-1408126729,0,0
1022,1408134942,1408134942,8192,21.15716982,21.15723991,1001478.865,5.81766E-06
1023,1408134942,8192,,21.16539001,-1408126729,0,0
1024,1408134942,1408134942,8192,21.17647982,21.17656994,738696.7014,5.81766E-06
1025,1408134942,8192,,21.18470979,-1408126729,0,0
1026,1408134942,1408134942,8192,21.1928699,21.19292998,1003907.508,5.81766E-06
1027,1408134942,8192,,21.20109987,-1408126729,0,0
1028,1408134942,1408134942,8192,21.20928979,21.20934987,1000254.385,5.81766E-06
1029,1408134942,8192,,21.21748996,-1408126729,0,0
1030,1408134942,1408134942,8192,21.22567987,21.22573996,1000254.385,5.81766E-06
1031,1408134942,8192,,21.2338798,-1408126729,0,0
1032,1408134942,1408134942,8192,21.24206996,21.2421298,1000225.267,5.81766E-06
1033,1408134942,8192,,21.2502799,-1408126729,0,0
1034,1408134942,1408134942,8192,21.25846982,21.25853992,1000254.385,5.81766E-06
1035,1408134942,8192,,21.26668,-1408126729,0,0
1036,1408134942,1408134942,8192,21.27487993,21.27494979,999032.8953,5.81766E-06
1037,1408134942,8192,,21.28308988,-1408126729,0,0
1038,1408134942,1408134942,8192,21.29129982,21.29136992,997814.3856,5.81766E-06
1039,1408134942,8192,,21.29951,-1408126729,0,0
1040,1408134942,1408134942,8192,21.30771995,21.30777979,997814.3856,5.81766E-06
1041,1408134942,8192,,21.31597996,-1408126729,0,0
1042,1408134942,1408134942,8192,21.32416987,21.32423997,1000254.385,5.81766E-06
1043,1408134942,8192,,21.33237982,-1408126729,0,0
1044,1408134942,1408134942,8192,21.34056997,21.34063983,1000225.267,5.81766E-06
1045,1408134942,8192,,21.3487699,-1408126729,0,0
1046,1408134942,1408134942,8192,21.35696983,21.35702991,999032.8953,5.81766E-06
1047,1408134942,8192,,21.36515999,-1408126729,0,0
1048,1408134942,1408134942,8192,21.37335992,21.37342,999032.8953,5.81766E-06
1049,1408134942,8192,,21.38163996,-1408126729,0,0
1050,1408134942,1408134942,8192,21.38981986,21.38988996,1001478.865,5.81766E-06
1051,1408134942,8192,,21.39803982,-1408126729,0,0
1052,1408134942,1408134942,8192,21.40622997,21.40628982,1000225.267,5.81766E-06
1053,1408134942,8192,,21.4144299,-1408126729,0,0
1054,1408134942,1408134942,8192,21.42260981,21.42266989,1001478.865,5.81766E-06
1055,1408134942,8192,,21.43080997,-1408126729,0,0
1056,1408134942,1408134942,8192,21.43903995,21.4391098,995386.2617,5.81766E-06
1057,1408134942,8192,,21.44723988,-1408126729,0,0
1058,1408134942,1408134942,8192,21.45542002,21.45548987,1001449.676,5.81766E-06
1059,1408134942,8192,,21.46361995,-1408126729,0,0
1060,1408134942,1408134942,8192,21.47178984,21.47185993,1002706.346,5.81766E-06
1061,1408134942,8192,,21.47997999,-1408126729,0,0
1062,1408134942,1408134942,8192,21.48815989,21.48822999,1001478.865,5.81766E-06
1063,1408134942,8192,,21.49635983,-1408126729,0,0
1064,1408134942,1408134942,8192,21.50453997,21.50460982,1001449.676,5.81766E-06
1065,1408134942,8192,,21.5127399,-1408126729,0,0
1066,1408134942,1408134942,8192,21.5209198,21.52097988,1001478.865,5.81766E-06
1067,1408134942,8192,,21.52910995,-1408126729,0,0
1068,1408134942,1408134942,8192,21.53728986,21.53735995,1001478.865,5.81766E-06
1069,1408134942,8192,,21.54555988,-1408126729,0,0
1070,1408134942,1408134942,8192,21.55373979,21.55379987,1001478.865,5.81766E-06
1071,1408134943,8192,,21.5619998,-1408126729,0,0
1072,1408134943,1408134943,8192,21.57017994,21.5702498,1001449.676,5.81766E-06
1073,1408134943,8192,,21.57838988,-1408126729,0,0
1074,1408134943,1408134943,8192,21.58658981,21.58664989,999032.8953,5.81766E-06
1075,1408134943,8192,,21.59478998,-1408126729,0,0
1076,1408134943,1408134943,8192,21.6029799,21.60304999,1000254.385,5.81766E-06
1077,1408134943,8192,,21.61117983,-1408126729,0,0
1078,1408134943,1408134943,8192,21.61935997,21.61942983,1001449.676,5.81766E-06
1079,1408134943,8192,,21.62757993,-1408126729,0,0
1080,1408134943,1408134943,8192,21.63575983,21.63581991,1001478.865,5.81766E-06
1081,1408134943,8192,,21.64396,-1408126729,0,0
1082,1408134943,1408134943,8192,21.6521399,21.65221,1001478.865,5.81766E-06
1083,1408134943,8192,,21.66034985,-1408126729,0,0
1084,1408134943,1408134943,8192,21.66851997,21.66857982,1002677.086,5.81766E-06
1085,1408134943,8192,,21.6767199,-1408126729,0,0
1086,1408134943,1408134943,8192,21.68495989,21.68502998,994176.6259,5.81766E-06
1087,1408134943,8192,,21.69315982,-1408126729,0,0
1088,1408134943,1408134943,8192,21.70134997,21.70140982,1000225.267,5.81766E-06
1089,1408134943,8192,,21.70963001,-1408126729,0,0
1090,1408134943,1408134943,8192,21.71780992,21.71787,1001478.865,5.81766E-06
1091,1408134943,8192,,21.72600985,-1408126729,0,0
1092,1408134943,1408134943,8192,21.73418999,21.73424983,1001449.676,5.81766E-06
1093,1408134943,8192,,21.74238992,-1408126729,0,0
1094,1408134943,1408134943,8192,21.75056982,21.75063992,1001478.865,5.81766E-06
1095,1408134943,8192,,21.75876999,-1408126729,0,0
1096,1408134943,1408134943,8192,21.76693988,21.76700997,1002706.346,5.81766E-06
1097,1408134943,8192,,21.77513981,-1408126729,0,0
1098,1408134943,1408134943,8192,21.78330994,21.78340983,1002677.086,5.81766E-06
1099,1408134943,8192,,21.79150987,-1408126729,0,0
1100,1408134943,1408134943,8192,21.79969978,21.79975986,1000254.385,5.81766E-06
1101,1408134943,8192,,21.80795002,-1408126729,0,0
1102,1408134943,1408134943,8192,21.81613994,21.81620979,1000254.385,5.81766E-06
